"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Arcesii","http://dbpedia.org/resource/Arcesia","Outsider musicc","http://dbpedia.org/resource/Outsider_music","Singing","http://dbpedia.org/resource/Singing"
"Arcesii","http://dbpedia.org/resource/Arcesia","Outsider musicc","http://dbpedia.org/resource/Outsider_music","Record Producer","http://dbpedia.org/resource/Record_Producer"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Bass musicc","http://dbpedia.org/resource/Bass_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Bass musicc","http://dbpedia.org/resource/Bass_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Bass music","http://dbpedia.org/resource/Bass_music","Guitar","http://dbpedia.org/resource/Guitar"
"Asshtrobot","http://dbpedia.org/resource/Ash_Riser","Bass mmusic","http://dbpedia.org/resource/Bass_music","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass music","http://dbpedia.org/resource/Bass_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass music","http://dbpedia.org/resource/Bass_music","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Electronic music","http://dbpedia.org/resource/Electronic_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Electronic music","http://dbpedia.org/resource/Electronic_music","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic music","http://dbpedia.org/resource/Electronic_music","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronicc music","http://dbpedia.org/resource/Electronic_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Electronic music","http://dbpedia.org/resource/Electronic_music","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubbstep","http://dbpedia.org/resource/Dubstep","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Asshtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtroobot","http://dbpedia.org/resource/Ash_Riser","Duubstep","http://dbpedia.org/resource/Dubstep","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap musicc","http://dbpedia.org/resource/Trap_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap music","http://dbpedia.org/resource/Trap_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashttrobot","http://dbpedia.org/resource/Ash_Riser","Trap music","http://dbpedia.org/resource/Trap_music","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrrobot","http://dbpedia.org/resource/Ash_Riser","Trap musicc","http://dbpedia.org/resource/Trap_music","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtroboot","http://dbpedia.org/resource/Ash_Riser","Trap music","http://dbpedia.org/resource/Trap_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtroobot","http://dbpedia.org/resource/Ash_Riser","Trap music","http://dbpedia.org/resource/Trap_music","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtroobot","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Rock (mmusic)","http://dbpedia.org/resource/Rock_(music)","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music)","http://dbpedia.org/resource/Rock_(music)","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hoop music","http://dbpedia.org/resource/Hip_hop_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobott","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Asshtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Audi Castillon Portaless","http://dbpedia.org/resource/Audi_Y_Zentimiento","Tejano Musicc","http://dbpedia.org/resource/Tejano_Music","Singing","http://dbpedia.org/resource/Singing"
"Barbara  Martin, Barbara Richardson","http://dbpedia.org/resource/Barbara_Martin_(singer)","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Barbara Martin, Barbara Richardson","http://dbpedia.org/resource/Barbara_Martin_(singer)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Vocals","http://dbpedia.org/resource/Vocals"
"Beat Novacanee","http://dbpedia.org/resource/DJ_Khaled","Trap musicc","http://dbpedia.org/resource/Trap_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Trapp music","http://dbpedia.org/resource/Trap_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Noovacane","http://dbpedia.org/resource/DJ_Khaled","TTrap music","http://dbpedia.org/resource/Trap_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Beat Novacanee","http://dbpedia.org/resource/DJ_Khaled","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Hip hop  music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Novacanee","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Turntablism","http://dbpedia.org/resource/Turntablism"
"Ben E. King","http://dbpedia.org/resource/Ben_E._King","Doo-wop","http://dbpedia.org/resource/Doo-wop","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. Kingg","http://dbpedia.org/resource/Ben_E._King","Pop musicc","http://dbpedia.org/resource/Pop_music","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. Kingg","http://dbpedia.org/resource/Ben_E._King","Rhyythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. KKing","http://dbpedia.org/resource/Ben_E._King","Soul music","http://dbpedia.org/resource/Soul_music","Human voice","http://dbpedia.org/resource/Human_voice"
"Benny Latimoree","http://dbpedia.org/resource/Latimore_(musician)","Discoo","http://dbpedia.org/resource/Disco","Human voice","http://dbpedia.org/resource/Human_voice"
"Benny Latimoree","http://dbpedia.org/resource/Latimore_(musician)","DDisco","http://dbpedia.org/resource/Disco","Piano","http://dbpedia.org/resource/Piano"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Piano","http://dbpedia.org/resource/Piano"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Souul music","http://dbpedia.org/resource/Soul_music","Human voice","http://dbpedia.org/resource/Human_voice"
"Benny LLatimore","http://dbpedia.org/resource/Latimore_(musician)","Soul music","http://dbpedia.org/resource/Soul_music","Piano","http://dbpedia.org/resource/Piano"
"Betty Travis","http://dbpedia.org/resource/Betty_McGlown","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Bettyy Travis","http://dbpedia.org/resource/Betty_McGlown","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Vocals","http://dbpedia.org/resource/Vocals"
"Big Boy Spiress","http://dbpedia.org/resource/Arthur_%22Big_Boy%22_Spires","Blues","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Big Boy Spiress","http://dbpedia.org/resource/Arthur_%22Big_Boy%22_Spires","Blues","http://dbpedia.org/resource/Blues","Guitar","http://dbpedia.org/resource/Guitar"
"Big Daddy Pattmann","http://dbpedia.org/resource/Neal_Pattman","Electric bluess","http://dbpedia.org/resource/Electric_blues","Harmonica","http://dbpedia.org/resource/Harmonica"
"Big Daddy Pattman","http://dbpedia.org/resource/Neal_Pattman","Electric bluess","http://dbpedia.org/resource/Electric_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Big Mufff","http://dbpedia.org/resource/Itaal_Shur","Acid jazzz","http://dbpedia.org/resource/Acid_jazz","Singing","http://dbpedia.org/resource/Singing"
"BBig Muff","http://dbpedia.org/resource/Itaal_Shur","Acid jazzz","http://dbpedia.org/resource/Acid_jazz","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big Mufff","http://dbpedia.org/resource/Itaal_Shur","Technno","http://dbpedia.org/resource/Techno","Singing","http://dbpedia.org/resource/Singing"
"Big Mufff","http://dbpedia.org/resource/Itaal_Shur","Technoo","http://dbpedia.org/resource/Techno","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big  Muff","http://dbpedia.org/resource/Itaal_Shur","Funkk","http://dbpedia.org/resource/Funk","Singing","http://dbpedia.org/resource/Singing"
"Big Mufff","http://dbpedia.org/resource/Itaal_Shur","Funk","http://dbpedia.org/resource/Funk","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big MMuff","http://dbpedia.org/resource/Itaal_Shur","Avant-garde jazz","http://dbpedia.org/resource/Avant-garde_jazz","Singing","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Avant-garde jazz","http://dbpedia.org/resource/Avant-garde_jazz","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Singing","http://dbpedia.org/resource/Singing"
"Big Mufff","http://dbpedia.org/resource/Itaal_Shur","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Bill Lionell","http://dbpedia.org/resource/James_Rivera","Speed metal","http://dbpedia.org/resource/Speed_metal","Vocals","http://dbpedia.org/resource/Vocals"
"Bill Lionell","http://dbpedia.org/resource/James_Rivera","Power metal","http://dbpedia.org/resource/Power_metal","Vocals","http://dbpedia.org/resource/Vocals"
"Bill Lionell","http://dbpedia.org/resource/James_Rivera","Thrash metall","http://dbpedia.org/resource/Thrash_metal","Vocals","http://dbpedia.org/resource/Vocals"
"Bill Lionel","http://dbpedia.org/resource/James_Rivera","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals"
"Blac Youngstaa","http://dbpedia.org/resource/Blac_Youngsta","Trap musicc","http://dbpedia.org/resource/Trap_music","Vocals","http://dbpedia.org/resource/Vocals"
"Blacc Youngsta","http://dbpedia.org/resource/Blac_Youngsta","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Blind Johnny Miller","http://dbpedia.org/resource/Cootie_Stark","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Blind Johnny Millerr","http://dbpedia.org/resource/Cootie_Stark","PPiedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Blind Johnny Millerr","http://dbpedia.org/resource/Cootie_Stark","Songsterr","http://dbpedia.org/resource/Songster","Guitar","http://dbpedia.org/resource/Guitar"
"Blind Johnny Miiller","http://dbpedia.org/resource/Cootie_Stark","Songsterr","http://dbpedia.org/resource/Songster","Human voice","http://dbpedia.org/resource/Human_voice"
"Blues GGoblins","http://dbpedia.org/resource/Sam_Coomes","Indie music","http://dbpedia.org/resource/Indie_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Blues Goblinss","http://dbpedia.org/resource/Sam_Coomes","Indie music","http://dbpedia.org/resource/Indie_music","Guitar","http://dbpedia.org/resource/Guitar"
"Blues Gobllins","http://dbpedia.org/resource/Sam_Coomes","IIndie music","http://dbpedia.org/resource/Indie_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Blues Servant Boyy","http://dbpedia.org/resource/Alec_Seward","Counttry blues","http://dbpedia.org/resource/Country_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Blues Servant Boyy","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Blues Servvant Boy","http://dbpedia.org/resource/Alec_Seward","Piedmonnt blues","http://dbpedia.org/resource/Piedmont_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Bluues Servant Boy","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Bobbby ""Boris"" Pickett","http://dbpedia.org/resource/Bobby_Pickett","Pop music","http://dbpedia.org/resource/Pop_music","Singing","http://dbpedia.org/resource/Singing"
"Bobby ""Boris"" Pickettt","http://dbpedia.org/resource/Bobby_Pickett","Novelty song","http://dbpedia.org/resource/Novelty_song","Singing","http://dbpedia.org/resource/Singing"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Diisco","http://dbpedia.org/resource/Disco","Human voice","http://dbpedia.org/resource/Human_voice"
"Bohannonn","http://dbpedia.org/resource/Hamilton_Bohannon","Diisco","http://dbpedia.org/resource/Disco","Drum","http://dbpedia.org/resource/Drum"
"Bohannonn","http://dbpedia.org/resource/Hamilton_Bohannon","Disco","http://dbpedia.org/resource/Disco","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Funk","http://dbpedia.org/resource/Funk","Human voice","http://dbpedia.org/resource/Human_voice"
"Bohannnon","http://dbpedia.org/resource/Hamilton_Bohannon","Funk","http://dbpedia.org/resource/Funk","Drum","http://dbpedia.org/resource/Drum"
"Bohannonn","http://dbpedia.org/resource/Hamilton_Bohannon","Funk","http://dbpedia.org/resource/Funk","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument"
"Bohannoon","http://dbpedia.org/resource/Hamilton_Bohannon","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Bohannonn","http://dbpedia.org/resource/Hamilton_Bohannon","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Drum","http://dbpedia.org/resource/Drum"
