"goalkeeper","goalkeeper__URI","birthPlace","birthPlace__URI","team","team__URI","ground","ground__URI"
"Amrinder Singh Sandhu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","(বিবেেকানন্দ যুবভারতী ক্রীড়াঙ্গন)","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhuu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","সলল্ট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhuu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","Salt Lake Stadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","সল্টট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhuu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","Vivekananda Yuva Bharati Krirangan","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhuu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","(বিবেকানন্দ যুবভারতী ক্রীড়াঙ্গন))","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Amrinder Singh Sandhu","http://dbpedia.org/resource/Amrinder_Singh","Punjab, India","http://dbpedia.org/resource/Punjab,_India","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","Salt Lake Stadiumm","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Anderson Soares da Silvaa","http://dbpedia.org/resource/Neneca","Brazil","http://dbpedia.org/resource/Brazil","Botafogo de Ribeirão Preto","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruzz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Anderson Soares da Silvaa","http://dbpedia.org/resource/Neneca","Brazil","http://dbpedia.org/resource/Brazil","Botafogo Futebol Clubе","http://dbpedia.org/resource/Botafogo_Futebol_Clube_(SP)","Estádio Santa Cruzz","http://dbpedia.org/resource/Estádio_Santa_Cruz"
"Andrea Pozzatoo","http://dbpedia.org/resource/Andrea_Pozzato","Italy","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadiumm","http://dbpedia.org/resource/Juventus_Stadium"
"Andrea Pozzato","http://dbpedia.org/resource/Andrea_Pozzato","Italy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadiumm","http://dbpedia.org/resource/Juventus_Stadium"
"Andres Leandro Castellanos Serranoo","http://dbpedia.org/resource/Leandro_Castellanos","Colombia","http://dbpedia.org/resource/Colombia","Santa Fe","http://dbpedia.org/resource/Independiente_Santa_Fe","Estadio Nemesio Camacho","http://dbpedia.org/resource/Estadio_El_Campín"
"Andres Leandro Castellanos Serrano","http://dbpedia.org/resource/Leandro_Castellanos","Colombia","http://dbpedia.org/resource/Colombia","Independiente Santa Fe S.A.","http://dbpedia.org/resource/Independiente_Santa_Fe","Estadio Nemesio Camacho","http://dbpedia.org/resource/Estadio_El_Campín"
"Andréé","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Andréé","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconii","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"André Campos Moreira","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Atlético Madrid","http://dbpedia.org/resource/Atlético_Madrid","Vicente Calderón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Campos Moreiraa","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Club Atlético de Madrid, S.A.D.","http://dbpedia.org/resource/Atlético_Madrid","Viccente Calderón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Caampos Moreira","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Atlético Madrid","http://dbpedia.org/resource/Atlético_Madrid","Esstadio Vicente Calderón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Campos Moreiraa","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Club Atlético de Madrid, S.A.D.","http://dbpedia.org/resource/Atlético_Madrid","Estadio Vicente Calderóón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Doringg","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconii","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"André Doringg","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconii","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"André Döring","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconii","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"André Döringg","http://dbpedia.org/resource/André_Doring","Brazil","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconii","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"André Moreira","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Atlético Madrid","http://dbpedia.org/resource/Atlético_Madrid","Vicente Calderón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"Andréé Moreira","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Club Atlético de Madrid, S.A.D.","http://dbpedia.org/resource/Atlético_Madrid","Vicente Calderónn","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Moreiraa","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Atlético Madrid","http://dbpedia.org/resource/Atlético_Madrid","Estadioo Vicente Calderón","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André Moreira","http://dbpedia.org/resource/André_Campos_Moreira","Portugal","http://dbpedia.org/resource/Portugal","Club Atlético de Madrid, S.A.D.","http://dbpedia.org/resource/Atlético_Madrid","Estadio Vicente Calderónn","http://dbpedia.org/resource/Vicente_Calderón_Stadium"
"André-Joël Eboué","http://dbpedia.org/resource/André-Joël_Eboué","Cameroon","http://dbpedia.org/resource/Cameroon","Canon Kpakum Yaoundé","http://dbpedia.org/resource/Canon_Yaoundé","Stade Ahmadouu Ahidjo","http://dbpedia.org/resource/Stade_Ahmadou_Ahidjo"
"Andrés Leandro Castellanos Serranoo","http://dbpedia.org/resource/Leandro_Castellanos","Colombia","http://dbpedia.org/resource/Colombia","Santa Fe","http://dbpedia.org/resource/Independiente_Santa_Fe","Estadio Nemesio Camacho","http://dbpedia.org/resource/Estadio_El_Campín"
"Andrés Leanndro Castellanos Serrano","http://dbpedia.org/resource/Leandro_Castellanos","Colombia","http://dbpedia.org/resource/Colombia","Independiente Santa Fe S.A.","http://dbpedia.org/resource/Independiente_Santa_Fe","Estadio Nemesio Camacho","http://dbpedia.org/resource/Estadio_El_Campín"
"Angelo Martino Colomboo","http://dbpedia.org/resource/Angelo_Martino_Colombo","Italy","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Staadium","http://dbpedia.org/resource/Juventus_Stadium"
"Angelo Martino Colomboo","http://dbpedia.org/resource/Angelo_Martino_Colombo","Italy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadiumm","http://dbpedia.org/resource/Juventus_Stadium"
"Angeelo Peruzzi","http://dbpedia.org/resource/Angelo_Peruzzi","Italy","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventuus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Angelo Peruuzzi","http://dbpedia.org/resource/Angelo_Peruzzi","Italy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadiumm","http://dbpedia.org/resource/Juventus_Stadium"
"Anthony Scriibe","http://dbpedia.org/resource/Anthony_Scribe","France","http://dbpedia.org/resource/France","Football Club Dinamo Tbilisi","http://dbpedia.org/resource/FC_Dinamo_Tbilisi","Boris Paichadze Dinamo Arena","http://dbpedia.org/resource/Boris_Paichadze_Dinamo_Arena"
"Anthony Scribee","http://dbpedia.org/resource/Anthony_Scribe","France","http://dbpedia.org/resource/France","Dinamo Tbilisi","http://dbpedia.org/resource/FC_Dinamo_Tbilisi","Boris Paichadze Dinamo Arena","http://dbpedia.org/resource/Boris_Paichadze_Dinamo_Arena"
"Anton Petrovych Yashkovv","http://dbpedia.org/resource/Anton_Yashkov","Ukraine","http://dbpedia.org/resource/Ukraine","Shakhtar Donetsk","http://dbpedia.org/resource/FC_Shakhtar_Donetsk","Donbass Arenaa","http://dbpedia.org/resource/Donbass_Arena"
"Anton Petrovych Yaashkov","http://dbpedia.org/resource/Anton_Yashkov","Ukraine","http://dbpedia.org/resource/Ukraine","Football Club Shakhtar","http://dbpedia.org/resource/FC_Shakhtar_Donetsk","DDonbass Arena","http://dbpedia.org/resource/Donbass_Arena"
"Anton Turekk","http://dbpedia.org/resource/Toni_Turek","Germany","http://dbpedia.org/resource/Germany","Fortuna Düsseldorf","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arenaa","http://dbpedia.org/resource/Esprit_Arena"
"Anton Turekk","http://dbpedia.org/resource/Toni_Turek","Germany","http://dbpedia.org/resource/Germany","Düsseldorfer Turn- und Sportverein","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arenaa","http://dbpedia.org/resource/Esprit_Arena"
"Anton Turekk","http://dbpedia.org/resource/Toni_Turek","Germany","http://dbpedia.org/resource/Germany","Fortuna 1895 e.V.","http://dbpedia.org/resource/Fortuna_Düsseldorf","ESPRIT arena","http://dbpedia.org/resource/Esprit_Arena"
"Anton Yashkovv","http://dbpedia.org/resource/Anton_Yashkov","Ukraine","http://dbpedia.org/resource/Ukraine","Football Club Shakhtar","http://dbpedia.org/resource/FC_Shakhtar_Donetsk","Donbass  Arena","http://dbpedia.org/resource/Donbass_Arena"
"Anton Yashkovv","http://dbpedia.org/resource/Anton_Yashkov","Ukraine","http://dbpedia.org/resource/Ukraine","Shakhtar Donetsk","http://dbpedia.org/resource/FC_Shakhtar_Donetsk","Donbass Arenaa","http://dbpedia.org/resource/Donbass_Arena"
"Antonino Savianoo","http://dbpedia.org/resource/Antonino_Saviano","Italy","http://dbpedia.org/resource/Italy","Napoli","http://dbpedia.org/resource/S.S.C._Napoli","San Paoloo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonino Saviano","http://dbpedia.org/resource/Antonino_Saviano","Italy","http://dbpedia.org/resource/Italy","Napoli","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paoloo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antoonino Saviano","http://dbpedia.org/resource/Antonino_Saviano","Italy","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","San Paoloo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonino Saviiano","http://dbpedia.org/resource/Antonino_Saviano","Italy","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonio Rosatii","http://dbpedia.org/resource/Antonio_Rosati","Italy","http://dbpedia.org/resource/Italy","Napoli","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paoloo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonio Rosati","http://dbpedia.org/resource/Antonio_Rosati","Italy","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","San Paollo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonio Rosatii","http://dbpedia.org/resource/Antonio_Rosati","Italy","http://dbpedia.org/resource/Italy","Napoli","http://dbpedia.org/resource/S.S.C._Napoli","San Paaolo","http://dbpedia.org/resource/Stadio_San_Paolo"
"Antonio Rossati","http://dbpedia.org/resource/Antonio_Rosati","Italy","http://dbpedia.org/resource/Italy","Società Sportiva Calcio Napoli S.p.A.","http://dbpedia.org/resource/S.S.C._Napoli","Stadio San Paoloo","http://dbpedia.org/resource/Stadio_San_Paolo"
"António Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"António Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benficaa","http://dbpedia.org/resource/Estádio_da_Luz"
"Anntónio Amaral","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"António Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luzz","http://dbpedia.org/resource/Estádio_da_Luz"
"António Jorge Rodrigues Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benficaa","http://dbpedia.org/resource/Estádio_da_Luz"
"António Jorge Rodrigues Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"António Jorge Rodrigues Amaral","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Sport Lisboa e Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"António Jorge Rodrigues Amarall","http://dbpedia.org/resource/António_Amaral","Portugal","http://dbpedia.org/resource/Portugal","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Apoula Edell","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","Salt Lake Stadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoula Edel","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","সল্ট লেক স্টেডিয়ামম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoulla Edel","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","Vivekananda Yuva Bharati Krirangann","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoula Edell","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","(বিবেকানন্দ যুবভারতী ক্রীড়াঙ্গন)","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoula Edel","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","Atlético de Kolkata","http://dbpedia.org/resource/Atlético_de_Kolkata","Vivekananda Yuva Bharati Krirangann","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoula Edell","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","(বিবেকানন্দ যুবভারতী ক্রীড়াঙ্গগন)","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoulla Edel","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","Salt Lake SStadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Apoula Edel","http://dbpedia.org/resource/Apoula_Edel","Cameroon","http://dbpedia.org/resource/Cameroon","অ্যাটলেটিকো ডি কলকাতা","http://dbpedia.org/resource/Atlético_de_Kolkata","সল্ট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
